MDT_CORRIDOR_ID,SMS_REFPOST_OFFSET,CITY,COUNTY,Month,Year,SMS_TIME,SMT_CRASH_OCC_DAY_OF_WEEK,JUNCTION_RELATED,ROADWAY_RELATED,WEATHER_COND,ROAD_COND,LIGHT_COND,CRASH_SEVERITY,COLLISION_TYPE,LATITUDE,LONGITUDE,Ennis Distance,Virginia City Distance
C029103N,001+0.511,,MADISON,August,2015,0:00,SAT,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,FATAL ACCIDENT,ROLL OVER,45.36559283,-112.1403655,19.83333787,10.85077156
C029103N,010+0.383,,MADISON,September,2016,19:30,TUE,NON-JUNCTION,ROADSIDE LEFT,CLOUDY,DRY,DAYLIGHT,INCAPACITATING INJURY ACCIDENT,ROLL OVER,45.43848351,-112.2742079,26.99560187,18.98443649
C029106N,000+0.010,SHERIDAN,MADISON,November,2016,13:00,SUN,NON-JUNCTION,IN PARKING LANE OR ZONE,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, SAME DIRECTION",45.45646156,-112.1976364,23.74810625,16.74597174
C029106N,000+0.415,SHERIDAN,MADISON,June,2015,18:50,WED,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR TO FRONT,45.45541364,-112.2057555,24.10071355,16.99310134
C029109N,000+0.015,,MADISON,August,2015,20:40,THU,INTERSECTION-RELATED,SHOULDER,CLOUDY,DRY,DARK-LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.41527354,-112.1659147,21.5212032,13.74225155
C029109N,002+0.830,,MADISON,August,2013,8:00,WED,NON-JUNCTION,ON ROADWAY,CLEAR,MUD DIRT GRAVEL,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,WILD ANIMAL,45.42653333,-112.2165983,24.08873801,16.1905958
C029109N,003+0.720,,MADISON,January,2013,2:00,SUN,NON-JUNCTION,ROADSIDE RIGHT,CLOUDY,SNOW,DARK-NOT LIGHTED,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,FIXED OBJECT,45.43337833,-112.2319317,24.91942581,17.07132773
C029110N,003+0.030,,MADISON,February,2013,22:36,FRI,NON-JUNCTION,ROADSIDE RIGHT,CLOUDY,DRY,DARK-LIGHTED,INCAPACITATING INJURY ACCIDENT,ROLL OVER,45.4514835,-112.2052275,23.99575447,16.79704456
C029115N,000+0.680,,MADISON,March,2013,15:55,WED,NON-JUNCTION,ROADSIDE LEFT,CLOUDY,MUD DIRT GRAVEL,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.40819333,-112.3984267,32.57347232,23.54672653
C029116N,004+0.120,NOT IN CITY LIMITS,MADISON,NOVEMBER,2017,8:00,WED,NON-JUNCTION,ROADSIDE LEFT,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.49680582,-112.3410052,31.21928238,23.91483818
C029131N,000+0.010,,MADISON,April,2013,0:00,FRI,INTERSECTION,ROADSIDE RIGHT,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),LOST CONTROL,45.32009167,-112.0972817,17.83091439,7.78154205
C029141N,000+0.540,,MADISON,October,2013,10:30,TUE,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,INCAPACITATING INJURY ACCIDENT,NOT FIXED OBJECT OR DEBRIS,45.49570833,-112.3987383,33.85542059,26.19641696
C029141N,001+0.178,,MADISON,December,2016,15:45,TUE,NON-JUNCTION,ROADSIDE RIGHT,CLOUDY,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.495885,-112.4117967,34.46379228,26.74144456
C029141N,016+0.760,,MADISON,October,2013,8:40,WED,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),HEAD ON,45.46600113,-112.6530898,45.37696503,36.52090625
C029151N,000+0.045,,MADISON,August,2016,8:30,FRI,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),NOT FIXED OBJECT OR DEBRIS,45.35461812,-112.1200806,18.82184704,9.631695492
C029152N,000+0.160,,MADISON,August,2013,11:15,TUE,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),BACKING VEHICLE,45.35281167,-112.1199667,18.81457879,9.573283467
C029156N,004+0.769,,MADISON,June,2016,12:40,SUN,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,DRY,DARK-LIGHTED,INCAPACITATING INJURY ACCIDENT,FIXED OBJECT,45.21710898,-112.0283666,17.03622697,6.794174735
C029158N,001+0.170,,MADISON,May,2013,18:45,MON,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,DRY,DAYLIGHT,INCAPACITATING INJURY ACCIDENT,FIXED OBJECT,45.27529667,-111.9374633,11.19307654,1.313704267
C029163N,007+0.280,VIRGINIA CITY,MADISON,September,2016,15:30,THU,NON-JUNCTION,ROADSIDE RIGHT,CLOUDY,MUD DIRT GRAVEL,DAYLIGHT,INCAPACITATING INJURY ACCIDENT,ROLL OVER,44.96047153,-111.8853902,27.8766299,23.21303553
C029177N,000+0.014,,MADISON,September,2014,0:00,SUN,INTERSECTION-RELATED,ROADSIDE RIGHT,CLOUDY,WET,DARK-LIGHTED,UNKNOWN,FIXED OBJECT,45.32364747,-112.1093416,18.38718212,8.408849845
C029201N,000+0.580,NOT IN CITY LIMITS,MADISON,AUGUST,2017,15:15,MON,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,DRY,DAYLIGHT,POSSIBLE INJURY ACCIDENT,FIXED OBJECT,45.4422136,-111.7202117,6.449754595,14.83506727
C029201N,000+0.974,,MADISON,July,2015,13:40,SUN,NON-JUNCTION,ROADSIDE RIGHT,CLOUDY,MUD DIRT GRAVEL,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.44467849,-111.7137277,6.655102041,15.18052892
C029201N,001+0.010,,MADISON,August,2015,14:20,THU,NON-JUNCTION,SHOULDER,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, OPPOSITE DIRECTION",45.44498215,-111.7131522,6.67975554,15.21522955
C029201N,001+0.568,,MADISON,August,2016,0:00,THU,NON-JUNCTION,ROADSIDE RIGHT,UNKNOWN,DRY,UNKNOWN,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.44373996,-111.701962,6.693749763,15.55823378
C029201N,001+0.589,VIRGINIA CITY,MADISON,September,2016,9:39,THU,DRIVEWAY/ALLEY ACCESS RELATED,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, SAME DIRECTION",45.44389871,-111.701668,6.707614395,15.57617466
C029201N,002+0.410,,MADISON,July,2013,21:17,SAT,NON-JUNCTION,SHOULDER,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),LOST CONTROL,45.44808167,-111.68638,7.185068424,16.32478986
C029201N,002+0.669,,MADISON,March,2015,18:57,SAT,NON-JUNCTION,ROADSIDE LEFT,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.44978281,-111.6819257,7.365999953,16.56531198
C029201N,004+0.015,,MADISON,December,2014,19:30,WED,NON-JUNCTION,ROADSIDE LEFT,CLOUDY,ICE/FROST,DARK-NOT LIGHTED,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,ROLL OVER,45.45055044,-111.6579754,7.877260786,17.49834566
C029201N,004+0.037,NOT IN CITY LIMITS,MADISON,SEPTEMBER,2017,18:34,SAT,NON-JUNCTION,ON ROADWAY,"FOG, SMOG, SMOKE",DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),HEAD ON,45.45027458,-111.658225,7.854773122,17.47707234
C029201N,006+0.943,ENNIS,MADISON,DECEMBER,2017,16:00,SAT,NON-JUNCTION,ROADSIDE LEFT,CLEAR,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.41667343,-111.6697679,5.564578256,15.6763127
C029201N,006+0.959,,MADISON,September,2015,12:07,FRI,NON-JUNCTION,ROADSIDE LEFT,RAIN,WET,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.41655445,-111.6700311,5.550713119,15.66112958
C029201N,007+0.206,,MADISON,June,2015,19:35,SAT,UNKNOWN,ON ROADWAY,CLEAR,MUD DIRT GRAVEL,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.41293957,-111.6702099,5.338392721,15.52060936
C029201N,011+0.367,NOT IN CITY LIMITS,MADISON,MARCH,2017,10:45,MON,NON-JUNCTION,ROADSIDE LEFT,CLOUDY,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.36765719,-111.7024755,1.934446792,12.67254491
C029201N,013+0.268,,MADISON,March,2015,14:15,MON,NON-JUNCTION,ROADSIDE RIGHT,CLOUDY,DRY,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,FIXED OBJECT,45.34193506,-111.7083575,1.277921446,11.79803123
C029201N,013+0.531,NOT IN CITY LIMITS,MADISON,AUGUST,2017,20:00,THU,INTERSECTION-RELATED,ROADSIDE RIGHT,CLOUDY,DRY,DUSK,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.34192912,-111.713697,1.045133833,11.54911384
C029202N,000+0.056,NOT IN CITY LIMITS,MADISON,JANUARY,2017,8:40,WED,NON-JUNCTION,ON ROADWAY,CLOUDY,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.34923472,-111.7047044,1.350564636,12.11678497
C029202N,000+0.292,NOT IN CITY LIMITS,MADISON,FEBRUARY,2017,18:38,SUN,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.35,-111.7,1.579801037,12.35030912
C029202N,006+0.744,,MADISON,December,2014,9:02,MON,UNKNOWN,OUTSIDE RIGHT-OF-WAY (TRAFFICWAY),CLEAR,SNOW,DAWN,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.35645807,-111.5888767,6.992117572,17.6619132
C029202N,006+0.830,,MADISON,November,2015,6:40,WED,NON-JUNCTION,SHOULDER,CLOUDY,ICE/FROST,DARK-NOT LIGHTED,POSSIBLE INJURY ACCIDENT,ROLL OVER,45.35649366,-111.5875226,7.057871908,17.72630541
C029202N,006+0.884,,MADISON,November,2015,6:30,MON,NON-JUNCTION,SHOULDER,CLOUDY,ICE/FROST,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.35652685,-111.5869315,7.086660741,17.75471125
C029202N,008+0.099,,MADISON,April,2016,22:17,FRI,NON-JUNCTION,ROADSIDE LEFT,CLOUDY,ICE/FROST,DARK-NOT LIGHTED,INCAPACITATING INJURY ACCIDENT,NOT FIXED OBJECT OR DEBRIS,45.35500167,-111.565975,8.096227256,18.72014137
C029202N,009+0.030,,MADISON,December,2013,0:05,SUN,NON-JUNCTION,ON ROADWAY,CLOUDY,SNOW,DARK-LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.35255441,-111.5497694,8.876487826,19.4526385
C029202N,009+0.508,,MADISON,November,2016,19:10,THU,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,SNOW,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.35236753,-111.5404804,9.327095416,19.89169698
C029202N,010+0.129,,MADISON,February,2014,12:30,WED,NON-JUNCTION,ON ROADWAY,CLEAR,SNOW,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,RIGHT ANGLE,45.3523078,-111.5209469,10.2752621,20.82109081
C029202N,010+0.129,,MADISON,September,2014,18:45,WED,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,MUD DIRT GRAVEL,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.35406207,-111.4873207,11.91030187,22.44781847
C029202N,010+0.129,NOT IN CITY LIMITS,MADISON,AUGUST,2017,0:00,FRI,NON-JUNCTION,ROADSIDE LEFT,CLEAR,MUD DIRT GRAVEL,DARK-LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.35246547,-111.4574496,13.3581153,23.85693289
C029202N,010+0.129,NOT IN CITY LIMITS,MADISON,FEBRUARY,2017,17:05,MON,NON-JUNCTION,ROADSIDE LEFT,SNOW,SNOW,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,FIXED OBJECT,45.34742737,-111.5274353,9.959299479,20.44932253
C029202N,010+0.129,NOT IN CITY LIMITS,MADISON,NOVEMBER,2017,5:55,MON,NON-JUNCTION,ROADSIDE RIGHT,CLOUDY,SNOW,DARK-NOT LIGHTED,POSSIBLE INJURY ACCIDENT,ROLL OVER,45.35562186,-111.5088692,10.86811869,21.440689
C029203N,009+0.250,,MADISON,July,2013,12:30,FRI,NON-JUNCTION,ROADSIDE LEFT,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.12811848,-111.5960156,16.66066373,20.3537338
C029204N,003+0.106,,MADISON,September,2015,17:25,FRI,NON-JUNCTION,ROADSIDE RIGHT,CLOUDY,MUD DIRT GRAVEL,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,44.80283752,-111.5253231,39.08455516,39.5573089
C029206N,000+0.009,,MADISON,December,2015,1:00,FRI,NON-JUNCTION,ON ROADWAY,CLOUDY,ICE/FROST,DARK-LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.72203167,-111.7843167,25.87733589,30.53071848
C029206N,000+0.785,NOT IN CITY LIMITS,MADISON,DECEMBER,2017,13:50,SUN,NON-JUNCTION,ROADSIDE LEFT,SNOW,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.72143607,-111.7684238,25.77311762,30.69197936
C029208N,000+0.944,,MADISON,July,2016,21:00,FRI,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,DRY,DAYLIGHT,POSSIBLE INJURY ACCIDENT,FIXED OBJECT,45.70178873,-111.7558268,24.38308586,29.56855246
C029215N,000+0.685,,MADISON,May,2016,12:06,MON,NON-JUNCTION,ROADSIDE RIGHT,CLOUDY,MUD DIRT GRAVEL,DUSK,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.45720655,-111.6470171,8.533770175,18.20007832
C029215N,002+0.758,NOT IN CITY LIMITS,MADISON,AUGUST,2017,11:25,SAT,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,DRY,DAYLIGHT,POSSIBLE INJURY ACCIDENT,ROLL OVER,45.48263258,-111.6296133,10.47953508,19.9669426
C029219N,000+0.031,,MADISON,July,2015,11:55,SAT,NON-JUNCTION,SHOULDER,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,44.90062877,-111.5915486,31.75046928,32.09925698
C029221N,000+0.020,,MADISON,September,2013,10:25,THU,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, SAME DIRECTION",45.33428495,-111.7012794,1.836552016,11.99604379
C029224N,000+0.006,,MADISON,November,2014,12:55,THU,INTERSECTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,POSSIBLE INJURY ACCIDENT,RIGHT ANGLE,45.33941042,-111.7101003,1.28407466,11.66900915
C029226N,000+0.125,NOT IN CITY LIMITS,MADISON,AUGUST,2017,9:00,SUN,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,DRY,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,ROLL OVER,45.26668998,-111.6767104,6.317148357,13.01030389
C029226N,000+0.605,NOT IN CITY LIMITS,MADISON,DECEMBER,2017,7:05,SUN,NON-JUNCTION,ROADSIDE LEFT,CLOUDY,DRY,DUSK,INCAPACITATING INJURY ACCIDENT,ROLL OVER,45.26200044,-111.6698158,6.75564813,13.39238721
C029226N,000+0.762,,MADISON,November,2015,18:30,THU,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,POSSIBLE INJURY ACCIDENT,WILD ANIMAL,45.26666667,-111.6666667,6.542935971,13.49380964
C029227N,000+0.155,,MADISON,June,2015,17:45,FRI,NON-JUNCTION,ON ROADWAY,CLEAR,MUD DIRT GRAVEL,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, OPPOSITE DIRECTION",45.26405833,-111.6580933,6.909407361,13.93263066
C029229N,001+0.276,,MADISON,August,2014,2:30,MON,INTERSECTION-RELATED,ON ROADWAY,CLEAR,MUD DIRT GRAVEL,DARK-LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.31285902,-111.8066892,4.394011758,6.6769369
C029231N,000+0.009,,MADISON,February,2016,7:20,MON,INTERSECTION,ON ROADWAY,CLEAR,SNOW,DAYLIGHT,POSSIBLE INJURY ACCIDENT,RIGHT ANGLE,45.31694591,-111.8052653,4.179949496,6.804506901
C029232N,000+0.085,,MADISON,July,2016,12:30,SUN,NON-JUNCTION,ROADSIDE RIGHT,CLOUDY,DRY,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,ROLL OVER,45.30884187,-111.8002041,4.314048532,6.940474171
C029233N,000+0.734,,MADISON,September,2015,20:15,SUN,NON-JUNCTION,OFF ROADWAY LOCATION UNKNOWN,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.3,111.8,5633.218678,5631.557794
C029234N,000+0.940,,MADISON,September,2013,15:10,WED,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.21913333,-111.7614583,9.100702205,10.17267783
C029236N,003+0.694,,MADISON,November,2014,15:00,MON,NON-JUNCTION,ON ROADWAY,CLEAR,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),JACKKNIFE,45.05312643,-111.6789136,20.62701987,20.99426278
C029241N,000+0.012,NOT IN CITY LIMITS,MADISON,OCTOBER,2017,11:47,SUN,INTERSECTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,44.98900322,-111.6484883,25.22605452,25.46074124
C029242N,000+0.061,NOT IN CITY LIMITS,MADISON,AUGUST,2017,9:50,SAT,NON-JUNCTION,ROADSIDE LEFT,CLOUDY,DRY,DAYLIGHT,INCAPACITATING INJURY ACCIDENT,ROLL OVER,44.887741,-111.5795633,32.74865049,33.1652862
C029245N,001+0.749,,MADISON,May,2016,10:00,SAT,NON-JUNCTION,ROADSIDE RIGHT,CLOUDY,MUD DIRT GRAVEL,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,44.79948736,-111.5563117,38.94682849,39.00512342
C029252N,003+0.175,NOT IN CITY LIMITS,MADISON,JUNE,2017,6:30,SUN,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,DRY,DARK-LIGHTED,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,ROLL OVER,45.64273833,-111.5294467,22.53627011,31.2864777
C029265N,001+0.312,ENNIS,MADISON,DECEMBER,2017,13:05,SUN,NON-JUNCTION,ON ROADWAY,CLEAR,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, OPPOSITE DIRECTION",45.22346527,-111.8000734,9.29167183,8.432629298
C029265N,003+0.402,,MADISON,February,2014,7:25,SAT,NON-JUNCTION,ROADSIDE RIGHT,SNOW,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.24516061,-111.7874795,7.672982176,8.216007973
C029265N,003+0.530,,MADISON,October,2016,21:50,SUN,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,MUD DIRT GRAVEL,DARK-NOT LIGHTED,UNKNOWN,ROLL OVER,45.24386585,-111.7856152,7.726182721,8.335641482
C029265N,004+0.188,,MADISON,March,2016,9:45,THU,INTERSECTION-RELATED,ROADSIDE RIGHT,CLOUDY,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.2470299,-111.7741219,7.347533226,8.763156449
C029271N,001+0.298,NOT IN CITY LIMITS,MADISON,MARCH,2017,16:42,SUN,NON-JUNCTION,UNKNOWN,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),OTHER,45.53007645,-111.7682617,12.61240279,18.34158805
C029277N,000+0.437,,MADISON,January,2016,10:19,SUN,NON-JUNCTION,ROADSIDE RIGHT,CLOUDY,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),NOT FIXED OBJECT OR DEBRIS,45.29549226,-111.4026666,16.44948336,26.18831079
C029277N,000+0.512,,MADISON,February,2015,22:35,SUN,NON-JUNCTION,ON ROADWAY,CLOUDY,ICE/FROST,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.29586,-111.4041,16.37586061,26.11866344
C029277N,000+0.583,NOT IN CITY LIMITS,MADISON,JANUARY,2017,12:00,MON,INTERSECTION,ROADSIDE LEFT,CLEAR,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.2958816,-111.4055285,16.30791515,26.04923555
C029277N,000+0.647,,MADISON,January,2015,9:20,MON,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.296095,-111.40685,16.24201589,25.98503135
C029277N,000+0.880,,MADISON,October,2013,10:42,MON,NON-JUNCTION,ROADSIDE LEFT,SNOW,SNOW,DAYLIGHT,POSSIBLE INJURY ACCIDENT,ROLL OVER,45.29857333,-111.40996,16.05632843,25.83479226
C029277N,001+0.073,NOT IN CITY LIMITS,MADISON,DECEMBER,2017,16:45,MON,INTERSECTION-RELATED,ON ROADWAY,CLOUDY,SNOW,DARK-NOT LIGHTED,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,PEDESTRIAN,45.30024,-111.41288,15.89275866,25.69414821
C029278N,000+0.000,,MADISON,December,2013,14:45,SAT,INTERSECTION,ON ROADWAY,CLEAR,OTHER,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),HEAD ON,45.28642522,-111.3931863,17.04843348,26.65632038
C029278N,000+0.078,,MADISON,March,2014,10:00,WED,INTERSECTION,ON ROADWAY,CLOUDY,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.28589247,-111.3945865,16.99218023,26.58915744
C029278N,000+0.357,,MADISON,June,2016,18:15,TUE,NON-JUNCTION,IN PARKING LANE OR ZONE,CLEAR,DRY,DAYLIGHT,POSSIBLE INJURY ACCIDENT,RIGHT ANGLE,45.28425773,-111.3994848,16.79243069,26.35416681
C029278N,000+0.393,NOT IN CITY LIMITS,MADISON,JANUARY,2017,8:00,SUN,NON-JUNCTION,ROADSIDE LEFT,CLEAR,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.28316718,-111.399832,16.79665762,26.33960165
C029280N,000+0.082,,MADISON,February,2014,21:30,SUN,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,SNOW,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.28974471,-111.3937259,16.96556633,26.62573807
C029280N,000+0.257,NOT IN CITY LIMITS,MADISON,JANUARY,2017,4:52,TUE,NON-JUNCTION,ROADSIDE LEFT,CLEAR,ICE/FROST,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.2905627,-111.3908931,17.08549892,26.76265309
C029281N,000+0.192,,MADISON,April,2014,21:45,SAT,INTERSECTION-RELATED,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.33278256,-111.7449457,1.288934814,9.915782424
C029281N,000+0.310,,MADISON,January,2013,7:30,SUN,NON-JUNCTION,ROADSIDE LEFT,CLOUDY,SNOW,DAWN,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.33280833,-111.7475983,1.352551944,9.792212954
C067210N,000+0.000,,MADISON,July,2016,14:40,WED,NON-JUNCTION,OFF ROADWAY LOCATION UNKNOWN,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.29067,-111.40286,16.51947787,26.18091974
C067298N,000+0.294,,MADISON,June,2016,0:00,SUN,INTERSECTION,ROADSIDE LEFT,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),NOT FIXED OBJECT OR DEBRIS,45.29207427,-111.4041711,16.4339402,26.11617134
